Time,Sensor1,Sensor2,Sensor3,Sensor4
51.607,0,0,0,0,
51.607,0,0,0,0,
51.639,0,0,0,0,
51.639,0,0,0,0,
51.64,0,0,0,0,
51.645,0,0,0,0,
51.684,0,0,0,0,
51.684,0,0,0,0,
51.684,0,0,0,0,
51.715,0,0,0,0,
51.716,0,0,0,0,
51.716,0,0,0,0,
51.716,0,0,0,0,
51.748,0,0,0,0,
51.748,0,0,0,0,
51.752,0,0,0,0,
51.784,0,0,0,0,
51.784,0,0,0,0,
51.785,0,0,0,0,
51.815,0,0,0,0,
51.816,0,0,0,0,
51.817,0,0,0,0,
51.848,0,0,0,0,
51.849,0,0,0,0,
51.849,0,0,0,0,
51.856,0,0,0,0,
51.889,0,0,0,0,
51.889,0,0,0,0,
51.891,0,0,0,0,
51.923,0,0,0,0,
51.923,0,0,0,0,
51.924,0,0,0,0,
51.932,0,0,0,0,
51.938,0,0,0,0,
51.97,0,0,0,0,
51.97,0,0,0,0,
51.971,0,0,0,0,
52.002,0,0,0,0,
52.003,0,0,0,0,
52.004,0,0,0,0,
52.035,0,0,0,0,
52.035,0,0,0,0,
52.036,0,0,0,0,
52.068,0,0,0,0,
52.068,0,0,0,0,
52.068,0,0,0,0,
52.13,0,0,0,0,
52.13,0,0,0,0,
52.131,0,0,0,0,
52.132,0,0,0,0,
52.133,0,0,0,0,
52.133,0,0,0,0,
52.139,0,0,0,0,
52.173,0,0,0,0,
52.173,0,0,0,0,
52.174,0,0,0,0,
52.206,0,0,0,0,
52.206,0,0,0,0,
52.207,0,0,0,0,
52.241,0,0,0,0,
52.241,0,0,0,0,
52.242,0,0,0,0,
52.278,0,0,0,0,
52.279,0,0,0,0,
52.279,0,0,0,0,
52.28,0,0,0,0,
52.312,0,0,0,0,
52.313,0,0,0,0,
52.317,0,0,0,0,
52.321,0,0,0,0,
52.354,0,0,0,0,
52.355,0,0,0,0,
52.359,0,0,0,0,
52.391,0,0,0,0,
52.391,0,0,0,0,
52.392,0,0,0,0,
52.422,0,0,0,0,
52.424,0,0,0,0,
52.424,0,0,0,0,
52.456,0,0,0,0,
52.456,0,0,0,0,
52.457,0,0,0,0,
52.462,0,0,0,0,
52.494,0,0,0,0,
52.495,0,0,0,0,
52.499,0,0,0,0,
52.507,0,0,0,0,
52.539,0,0,0,0,
52.539,0,0,0,0,
52.54,0,0,0,0,
52.572,0,0,0,0,
52.574,0,0,0,0,
52.578,0,0,0,0,
52.61,0,0,0,0,
52.611,0,0,0,0,
52.611,0,0,0,0,
52.612,0,0,0,0,
52.644,0,0,0,0,
52.645,0,0,0,0,
52.646,0,0,0,0,
52.678,0,0,0,0,
52.682,0,0,0,0,
52.683,0,0,0,0,
52.73,0,0,0,0,
52.73,0,0,0,0,
52.73,0,0,0,0,
52.73,0,0,0,0,
52.731,0,0,0,0,
52.762,0,0,0,0,
52.763,0,0,0,0,
52.763,0,0,0,0,
52.795,0,0,0,0,
52.795,0,0,0,0,
52.798,0,0,0,0,
52.804,0,0,0,0,
52.836,0,0,0,0,
52.836,0,0,0,0,
52.837,0,0,0,0,
52.873,0,0,0,0,
52.873,0,0,0,0,
52.873,0,0,0,0,
52.877,0,0,0,0,
52.908,0,0,0,0,
52.909,0,0,0,0,
52.909,0,0,0,0,
52.94,0,0,0,0,
52.942,0,0,0,0,
52.943,0,0,0,0,
52.975,0,0,0,0,
52.975,0,0,0,0,
52.978,0,0,0,0,
52.979,0,0,0,0,
53.009,0,0,0,0,
53.01,0,0,0,0,
53.02,0,0,0,0,
53.051,0,0,0,0,
53.051,0,0,0,0,
53.052,0,0,0,0,
53.052,0,0,0,0,
53.087,0,0,0,0,
53.089,0,0,0,0,
53.095,0,0,0,0,
53.127,0,0,0,0,
53.128,0,0,0,0,
53.128,0,0,0,0,
53.133,0,0,0,0,
53.165,0,0,0,0,
53.165,0,0,0,0,
53.166,0,0,0,0,
53.199,0,0,0,0,
53.199,0,0,0,0,
53.2,0,0,0,0,
53.233,0,0,0,0,
53.233,0,0,0,0,
53.234,0,0,0,0,
53.235,0,0,0,0,
53.268,0,0,0,0,
53.269,0,0,0,0,
53.272,0,0,0,0,
53.316,0,0,0,0,
53.316,0,0,0,0,
53.317,0,0,0,0,
53.317,0,0,0,0,
53.317,0,0,0,0,
53.349,0,0,0,0,
53.349,0,0,0,0,
53.386,0,0,0,0,
53.386,0,0,0,0,
53.387,0,0,0,0,
53.388,0,0,0,0,
53.421,0,0,0,0,
53.421,0,0,0,0,
53.422,0,0,0,0,
53.456,0,0,0,0,
53.457,0,0,0,0,
53.457,0,0,0,0,
53.462,0,0,0,0,
53.495,0,0,0,0,
53.495,0,0,0,0,
53.496,0,0,0,0,
53.5,0,0,0,0,
53.542,0,0,0,0,
53.543,0,0,0,0,
53.543,0,0,0,0,
53.55,0,0,0,0,
53.582,0,0,0,0,
53.583,0,0,0,0,
53.583,0,0,0,0,
53.583,0,0,0,0,
53.616,0,0,0,0,
53.616,0,0,0,0,
53.649,0,0,0,0,
53.649,0,0,0,0,
53.649,0,0,0,0,
53.65,0,0,0,0,
53.683,0,0,0,0,
53.683,0,0,0,0,
53.688,0,0,0,0,
53.721,0,0,0,0,
53.721,0,0,0,0,
53.722,0,0,0,0,
53.726,0,0,0,0,
53.76,0,0,0,0,
53.761,0,0,0,0,
53.762,0,0,0,0,
53.773,0,0,0,0,
53.805,0,0,0,0,
53.806,0,0,0,0,
53.807,0,0,0,0,
53.815,0,0,0,0,
53.847,0,0,0,0,
53.848,0,0,0,0,
53.849,0,0,0,0,
53.882,0,0,0,0,
53.882,0,0,0,0,
53.882,0,0,0,0,
53.913,0,0,0,0,
53.913,0,0,0,0,
53.914,0,0,0,0,
53.915,0,0,0,0,
53.949,0,0,0,0,
53.949,0,0,0,0,
53.981,0,0,0,0,
53.981,0,0,0,0,
53.982,0,0,0,0,
53.987,0,0,0,0,
53.997,0,0,0,0,
54.03,0,0,0,0,
54.03,0,0,0,0,
54.031,0,0,0,0,
54.035,0,0,0,0,
54.069,0,0,0,0,
54.072,0,0,0,0,
54.073,0,0,0,0,
54.107,0,0,0,0,
54.107,0,0,0,0,
54.107,0,0,0,0,
54.141,0,0,0,0,
54.141,0,0,0,0,
54.141,0,0,0,0,
54.148,0,0,0,0,
54.18,0,0,0,0,
54.181,0,0,0,0,
54.181,0,0,0,0,
54.185,0,0,0,0,
54.218,0,0,0,0,
54.219,0,0,0,0,
54.22,0,0,0,0,
54.253,0,0,0,0,
54.253,0,0,0,0,
54.253,0,0,0,0,
54.262,0,0,0,0,
54.269,0,0,0,0,
54.3,0,0,0,0,
54.302,0,0,0,0,
54.302,0,0,0,0,
54.335,0,0,0,0,
54.335,0,0,0,0,
54.336,0,0,0,0,
54.344,0,0,0,0,
54.375,0,0,0,0,
54.376,0,0,0,0,
54.378,0,0,0,0,
54.41,0,0,0,0,
54.41,0,0,0,0,
54.414,0,0,0,0,
54.418,0,0,0,0,
54.45,0,0,0,0,
54.45,0,0,0,0,
54.459,0,0,0,0,
54.468,0,0,0,0,
54.508,0,0,0,0,
54.508,0,0,0,0,
54.509,0,0,0,0,
54.509,0,0,0,0,
54.515,0,0,0,0,
54.549,0,0,0,0,
54.55,0,0,0,0,
54.55,0,0,0,0,
54.582,0,0,0,0,
54.582,0,0,0,0,
54.582,0,0,0,0,
54.614,0,0,0,0,
54.614,0,0,0,0,
54.616,0,0,0,0,
54.65,0,0,0,0,
54.651,0,0,0,0,
54.654,0,0,0,0,
54.655,0,0,0,0,
54.687,0,0,0,0,
54.688,0,0,0,0,
54.69,0,0,0,0,
54.722,0,0,0,0,
54.726,0,0,0,0,
54.728,0,0,0,0,
54.76,0,0,0,0,
54.76,0,0,0,0,
54.761,0,0,0,0,
54.762,0,0,0,0,
54.792,0,0,0,0,
54.792,0,0,0,0,
54.795,0,0,0,0,
54.832,0,0,0,0,
54.833,0,0,0,0,
54.833,0,0,0,0,
54.835,0,0,0,0,
54.866,0,0,0,0,
54.866,0,0,0,0,
54.867,0,0,0,0,
54.899,0,0,0,0,
54.902,0,0,0,0,
54.903,0,0,0,0,
54.935,0,0,0,0,
54.936,0,0,0,0,
54.936,0,0,0,0,
54.936,0,0,0,0,
54.973,0,0,0,0,
54.973,0,0,0,0,
54.973,0,0,0,0,
55.007,0,0,0,0,
55.008,0,0,0,0,
55.008,0,0,0,0,
55.014,0,0,0,0,
55.047,0,0,0,0,
55.048,0,0,0,0,
55.048,0,0,0,0,
55.099,0,0,0,0,
55.099,0,0,0,0,
55.1,0,0,0,0,
55.1,0,0,0,0,
55.1,0,0,0,0,
55.131,0,0,0,0,
55.131,0,0,0,0,
55.135,0,0,0,0,
55.167,0,0,0,0,
55.167,0,0,0,0,
55.167,0,0,0,0,
55.168,0,0,0,0,
55.199,0,0,0,0,
55.199,0,0,0,0,
55.207,0,0,0,0,
55.239,0,0,0,0,
55.24,0,0,0,0,
55.241,0,0,0,0,
55.247,0,0,0,0,
55.28,0,0,0,0,
55.28,0,0,0,0,
55.28,0,0,0,0,
55.313,0,0,0,0,
55.314,0,0,0,0,
55.314,0,0,0,0,
55.32,0,0,0,0,
55.352,0,0,0,0,
55.353,0,0,0,0,
55.354,0,0,0,0,
55.358,0,0,0,0,
55.391,0,0,0,0,
55.393,0,0,0,0,
55.393,0,0,0,0,
55.428,0,0,0,0,
55.428,0,0,0,0,
55.429,0,0,0,0,
55.434,0,0,0,0,
55.466,0,0,0,0,
55.466,0,0,0,0,
55.474,0,0,0,0,
55.506,0,0,0,0,
55.506,0,0,0,0,
55.507,0,0,0,0,
55.507,0,0,0,0,
55.54,0,0,0,0,
55.54,0,0,0,0,
55.54,0,0,0,0,
55.574,0,0,0,0,
55.575,0,0,0,0,
55.575,0,0,0,0,
55.608,0,0,0,0,
55.608,0,0,0,0,
55.609,0,0,0,0,
55.613,0,0,0,0,
55.622,0,0,0,0,
55.655,0,0,0,0,
55.655,0,0,0,0,
55.659,0,0,0,0,
55.686,0,0,0,0,
55.686,0,0,0,0,
55.686,0,0,0,0,
55.72,0,0,0,0,
55.721,0,0,0,0,
55.723,0,0,0,0,
55.756,0,0,0,0,
55.756,0,0,0,0,
55.757,0,0,0,0,
55.764,0,0,0,0,
55.798,0,0,0,0,
55.798,0,0,0,0,
55.798,0,0,0,0,
55.832,0,0,0,0,
55.832,0,0,0,0,
55.833,0,0,0,0,
55.84,0,0,0,0,
55.873,0,0,0,0,
55.875,0,0,0,0,
55.876,0,0,0,0,
55.91,0,0,0,0,
55.911,0,0,0,0,
55.911,0,0,0,0,
55.916,0,0,0,0,
55.949,0,0,0,0,
55.95,0,0,0,0,
55.95,0,0,0,0,
55.951,0,0,0,0,
55.986,0,0,0,0,
55.986,0,0,0,0,
55.994,0,0,0,0,
56.027,0,0,0,0,
56.028,0,0,0,0,
56.028,0,0,0,0,
56.029,0,0,0,0,
56.06,0,0,0,0,
56.063,0,0,0,0,
56.063,0,0,0,0,
56.103,0,0,0,0,
56.103,0,0,0,0,
56.104,0,0,0,0,
56.105,0,0,0,0,
56.114,0,0,0,0,
56.146,0,0,0,0,
56.147,0,0,0,0,
56.15,0,0,0,0,
56.187,0,0,0,0,
56.187,0,0,0,0,
56.188,0,0,0,0,
56.193,0,0,0,0,
56.224,0,0,0,0,
56.224,0,0,0,0,
56.225,0,0,0,0,
56.258,0,0,0,0,
56.26,0,0,0,0,
56.287,0,0,0,0,
56.288,0,0,0,0,
56.288,0,0,0,0,
56.289,0,0,0,0,
56.299,0,0,0,0,
56.307,0,0,0,0,
56.34,0,0,0,0,
56.341,0,0,0,0,
56.348,0,0,0,0,
56.38,0,0,0,0,
56.38,0,0,0,0,
56.381,0,0,0,0,
56.388,0,0,0,0,
56.42,0,0,0,0,
56.421,0,0,0,0,
56.423,0,0,0,0,
56.455,0,0,0,0,
56.456,0,0,0,0,
56.456,0,0,0,0,
56.465,0,0,0,0,
56.497,0,0,0,0,
56.497,0,0,0,0,
56.503,0,0,0,0,
56.512,0,0,0,0,
56.545,0,0,0,0,
56.546,0,0,0,0,
56.547,0,0,0,0,
56.548,0,0,0,0,
56.58,0,0,0,0,
56.581,0,0,0,0,
56.613,0,0,0,0,
56.613,0,0,0,0,
56.613,0,0,0,0,
56.614,0,0,0,0,
56.645,0,0,0,0,
56.646,0,0,0,0,
56.646,0,0,0,0,
56.685,0,0,0,0,
56.686,0,0,0,0,
56.686,0,0,0,0,
56.693,0,0,0,0,
56.727,0,0,0,0,
56.727,0,0,0,0,
56.727,0,0,0,0,
56.728,0,0,0,0,
56.759,0,0,0,0,
56.761,0,0,0,0,
56.769,0,0,0,0,
56.801,0,0,0,0,
56.801,0,0,0,0,
56.802,0,0,0,0,
56.803,0,0,0,0,
56.835,0,0,0,0,
56.835,0,0,0,0,
56.836,0,0,0,0,
56.888,0,0,0,0,
56.888,0,0,0,0,
56.888,0,0,0,0,
56.889,0,0,0,0,
56.889,0,0,0,0,
56.925,0,0,0,0,
56.925,0,0,0,0,
56.927,0,0,0,0,
56.959,0,0,0,0,
56.959,0,0,0,0,
56.96,0,0,0,0,
56.992,0,0,0,0,
56.993,0,0,0,0,
56.994,0,0,0,0,
56.997,0,0,0,0,
57.031,0,0,0,0,
57.031,0,0,0,0,
57.036,0,0,0,0,
57.068,0,0,0,0,
57.068,0,0,0,0,
57.068,0,0,0,0,
57.076,0,0,0,0,
57.108,0,0,0,0,
57.109,0,0,0,0,
57.109,0,0,0,0,
57.14,0,0,0,0,
57.141,0,0,0,0,
57.142,0,0,0,0,
57.15,0,0,0,0,
57.182,0,0,0,0,
57.182,0,0,0,0,
57.184,0,0,0,0,
57.218,0,0,0,0,
57.219,0,0,0,0,
57.22,0,0,0,0,
57.226,0,0,0,0,
57.258,0,0,0,0,
57.258,0,0,0,0,
57.26,0,0,0,0,
57.292,0,0,0,0,
57.292,0,0,0,0,
57.293,0,0,0,0,
57.325,0,0,0,0,
57.326,0,0,0,0,
57.327,0,0,0,0,
57.327,0,0,0,0,
57.363,0,0,0,0,
57.363,0,0,0,0,
57.395,0,0,0,0,
57.396,0,0,0,0,
57.397,0,0,0,0,
57.397,0,0,0,0,
57.429,0,0,0,0,
57.429,0,0,0,0,
57.43,0,0,0,0,
57.472,0,0,0,0,
57.473,0,0,0,0,
57.492,0,0,0,0,
57.492,0,0,0,0,
57.492,0,0,0,0,
57.493,0,0,0,0,
57.502,0,0,0,0,
57.534,0,0,0,0,
57.534,0,0,0,0,
57.569,0,0,0,0,
57.569,0,0,0,0,
57.57,0,0,0,0,
57.57,0,0,0,0,
57.6,0,0,0,0,
57.601,0,0,0,0,
57.601,0,0,0,0,
57.633,0,0,0,0,
57.635,0,0,0,0,
57.636,0,0,0,0,
57.641,0,0,0,0,
57.673,0,0,0,0,
57.673,0,0,0,0,
57.673,0,0,0,0,
57.678,0,0,0,0,
57.711,0,0,0,0,
57.712,0,0,0,0,
57.716,0,0,0,0,
57.748,0,0,0,0,
57.748,0,0,0,0,
57.749,0,0,0,0,
57.756,0,0,0,0,
57.79,0,0,0,0,
57.791,0,0,0,0,
57.793,0,0,0,0,
57.825,0,0,0,0,
57.825,0,0,0,0,
57.826,0,0,0,0,
57.833,0,0,0,0,
57.865,0,0,0,0,
57.869,0,0,0,0,
57.871,0,0,0,0,
57.903,0,0,0,0,
57.903,0,0,0,0,
57.904,0,0,0,0,
57.912,0,0,0,0,
57.944,0,0,0,0,
57.944,0,0,0,0,
57.945,0,0,0,0,
57.977,0,0,0,0,
57.977,0,0,0,0,
57.978,0,0,0,0,
58.01,0,0,0,0,
58.011,0,0,0,0,
58.012,0,0,0,0,
58.012,0,0,0,0,
58.047,0,0,0,0,
58.047,0,0,0,0,
58.048,0,0,0,0,
58.06,0,0,0,0,
58.087,0,0,0,0,
58.087,0,0,0,0,
58.088,0,0,0,0,
58.121,0,0,0,0,
58.121,0,0,0,0,
58.122,0,0,0,0,
58.164,0,0,0,0,
58.164,0,0,0,0,
58.165,0,0,0,0,
58.166,0,0,0,0,
58.199,0,0,0,0,
58.199,0,0,0,0,
58.202,0,0,0,0,
58.203,0,0,0,0,
58.237,0,0,0,0,
58.237,0,0,0,0,
58.243,0,0,0,0,
58.276,0,0,0,0,
58.277,0,0,0,0,
58.277,0,0,0,0,
58.282,0,0,0,0,
58.315,0,0,0,0,
58.316,0,0,0,0,
58.316,0,0,0,0,
58.35,0,0,0,0,
58.35,0,0,0,0,
58.351,0,0,0,0,
58.358,0,0,0,0,
58.391,0,0,0,0,
58.392,0,0,0,0,
58.392,0,0,0,0,
58.427,0,0,0,0,
58.427,0,0,0,0,
58.428,0,0,0,0,
58.435,0,0,0,0,
58.468,0,0,0,0,
58.469,0,0,0,0,
58.469,0,0,0,0,
58.506,0,0,0,0,
58.507,0,0,0,0,
58.508,0,0,0,0,
58.512,0,0,0,0,
58.547,0,0,0,0,
58.551,0,0,0,0,
58.551,0,0,0,0,
58.586,0,0,0,0,
58.586,0,0,0,0,
58.587,0,0,0,0,
58.588,0,0,0,0,
58.621,0,0,0,0,
58.621,0,0,0,0,
58.622,0,0,0,0,
58.685,0,0,0,0,
58.686,0,0,0,0,
58.686,0,0,0,0,
58.687,0,0,0,0,
58.688,0,0,0,0,
58.688,0,0,0,0,
58.72,0,0,0,0,
58.721,0,0,0,0,
58.723,0,0,0,0,
58.755,0,0,0,0,
58.755,0,0,0,0,
58.755,0,0,0,0,
58.763,0,0,0,0,
58.795,0,0,0,0,
58.796,0,0,0,0,
58.796,0,0,0,0,
58.801,0,0,0,0,
58.833,0,0,0,0,
58.836,0,0,0,0,
58.836,0,0,0,0,
58.868,0,0,0,0,
58.868,0,0,0,0,
58.868,0,0,0,0,
58.9,0,0,0,0,
58.9,0,0,0,0,
58.901,0,0,0,0,
58.933,0,0,0,0,
58.933,0,0,0,0,
58.934,0,0,0,0,
58.966,0,0,0,0,
58.966,0,0,0,0,
58.967,0,0,0,0,
58.967,0,0,0,0,
59.001,0,0,0,0,
59.001,0,0,0,0,
59.005,0,0,0,0,
59.038,0,0,0,0,
59.039,0,0,0,0,
59.04,0,0,0,0,
59.044,0,0,0,0,
59.077,0,0,0,0,
59.078,0,0,0,0,
59.079,0,0,0,0,
59.113,0,0,0,0,
59.113,0,0,0,0,
59.113,0,0,0,0,
59.123,0,0,0,0,
59.155,0,0,0,0,
59.155,0,0,0,0,
59.156,0,0,0,0,
59.189,0,0,0,0,
59.189,0,0,0,0,
59.19,0,0,0,0,
59.194,0,0,0,0,
59.226,0,0,0,0,
59.227,0,0,0,0,
59.227,0,0,0,0,
59.277,0,0,0,0,
59.277,0,0,0,0,
59.278,0,0,0,0,
59.278,0,0,0,0,
59.278,0,0,0,0,
59.31,0,0,0,0,
59.31,0,0,0,0,
59.316,0,0,0,0,
59.348,0,0,0,0,
59.349,0,0,0,0,
59.349,0,0,0,0,
59.358,0,0,0,0,
59.39,0,0,0,0,
59.39,0,0,0,0,
59.391,0,0,0,0,
59.424,0,0,0,0,
59.425,0,0,0,0,
59.426,0,0,0,0,
59.434,0,0,0,0,
59.466,0,0,0,0,
59.466,0,0,0,0,
59.467,0,0,0,0,
59.469,0,0,0,0,
59.501,0,0,0,0,
59.503,0,0,0,0,
59.536,0,0,0,0,
59.536,0,0,0,0,
59.536,0,0,0,0,
59.536,0,0,0,0,
59.568,0,0,0,0,
59.568,0,0,0,0,
59.569,0,0,0,0,
59.601,0,0,0,0,
59.602,0,0,0,0,
59.603,0,0,0,0,
59.614,0,0,0,0,
59.647,0,0,0,0,
59.647,0,0,0,0,
59.647,0,0,0,0,
59.65,0,0,0,0,
59.681,0,0,0,0,
59.683,0,0,0,0,
59.687,0,0,0,0,
59.72,0,0,0,0,
59.72,0,0,0,0,
59.721,0,0,0,0,
59.725,0,0,0,0,
59.758,0,0,0,0,
59.76,0,0,0,0,
59.761,0,0,0,0,
59.793,0,0,0,0,
59.793,0,0,0,0,
59.794,0,0,0,0,
59.828,0,0,0,0,
59.828,0,0,0,0,
59.829,0,0,0,0,
59.875,0,0,0,0,
59.876,0,0,0,0,
59.876,0,0,0,0,
59.877,0,0,0,0,
59.879,0,0,0,0,
59.911,0,0,0,0,
59.912,0,0,0,0,
59.913,0,0,0,0,
59.928,0,0,0,0,
59.96,0,0,0,0,
59.961,0,0,0,0,
59.961,0,0,0,0,
59.993,0,0,0,0,
59.994,0,0,0,0,
59.995,0,0,0,0,
60.028,0,0,0,0,
60.029,0,0,0,0,
60.029,0,0,0,0,
60.062,0,0,0,0,
60.063,0,0,0,0,
60.063,0,0,0,0,
60.064,0,0,0,0,
60.096,0,0,0,0,
60.1,0,0,0,0,
60.101,0,0,0,0,
60.134,0,0,0,0,
60.135,0,0,0,0,
60.135,0,0,0,0,
60.14,0,0,0,0,
60.173,0,0,0,0,
60.174,0,0,0,0,
60.174,0,0,0,0,
60.181,0,0,0,0,
60.216,0,0,0,0,
60.216,0,0,0,0,
60.22,0,0,0,0,
60.227,0,0,0,0,
60.258,0,0,0,0,
60.26,0,0,0,0,
60.261,0,0,0,0,
60.268,0,0,0,0,
60.301,0,0,0,0,
60.302,0,0,0,0,
60.302,0,0,0,0,
60.334,0,0,0,0,
60.335,0,0,0,0,
60.336,0,0,0,0,
60.369,0,0,0,0,
60.369,0,0,0,0,
60.371,0,0,0,0,
60.404,0,0,0,0,
60.405,0,0,0,0,
60.405,0,0,0,0,
60.41,0,0,0,0,
60.445,0,0,0,0,
60.446,0,0,0,0,
60.45,0,0,0,0,
60.478,0,0,0,0,
60.479,0,0,0,0,
60.479,0,0,0,0,
60.511,0,0,0,0,
60.511,0,0,0,0,
60.512,0,0,0,0,
60.512,0,0,0,0,
60.52,0,0,0,0,
60.554,0,0,0,0,
60.554,0,0,0,0,
60.561,0,0,0,0,
60.594,0,0,0,0,
60.594,0,0,0,0,
60.595,0,0,0,0,
60.599,0,0,0,0,
60.615,0,0,0,0,
60.647,0,0,0,0,
60.647,0,0,0,0,
60.648,0,0,0,0,
60.679,0,0,0,0,
60.679,0,0,0,0,
60.68,0,0,0,0,
60.712,0,0,0,0,
60.713,0,0,0,0,
60.713,0,0,0,0,
60.746,0,0,0,0,
60.747,0,0,0,0,
60.747,0,0,0,0,
60.748,0,0,0,0,
60.757,0,0,0,0,
60.79,0,0,0,0,
60.791,0,0,0,0,
60.795,0,0,0,0,
60.805,0,0,0,0,
60.836,0,0,0,0,
60.837,0,0,0,0,
60.84,0,0,0,0,
60.847,0,0,0,0,
60.879,0,0,0,0,
60.879,0,0,0,0,
60.886,0,0,0,0,
60.918,0,0,0,0,
60.918,0,0,0,0,
60.919,0,0,0,0,
60.919,0,0,0,0,
60.951,0,0,0,0,
60.952,0,0,0,0,
60.953,0,0,0,0,
60.986,0,0,0,0,
60.986,0,0,0,0,
60.987,0,0,0,0,
61.021,0,0,0,0,
61.022,0,0,0,0,
61.022,0,0,0,0,
61.027,0,0,0,0,
61.075,0,0,0,0,
61.075,0,0,0,0,
61.077,0,0,0,0,
61.078,0,0,0,0,
61.11,0,0,0,0,
61.111,0,0,0,0,
61.111,0,0,0,0,
61.112,0,0,0,0,
61.146,0,0,0,0,
61.147,0,0,0,0,
61.151,0,0,0,0,
61.185,0,0,0,0,
61.186,0,0,0,0,
61.186,0,0,0,0,
61.186,0,0,0,0,
61.218,0,0,0,0,
61.219,0,0,0,0,
61.226,0,0,0,0,
61.257,0,0,0,0,
61.258,0,0,0,0,
61.258,0,0,0,0,
61.258,0,0,0,0,
61.29,0,0,0,0,
61.291,0,0,0,0,
61.324,0,0,0,0,
61.324,0,0,0,0,
61.324,0,0,0,0,
61.325,0,0,0,0,
61.359,0,0,0,0,
61.359,0,0,0,0,
61.36,0,0,0,0,
61.392,0,0,0,0,
61.392,0,0,0,0,
61.393,0,0,0,0,
61.425,0,0,0,0,
61.425,0,0,0,0,
61.426,0,0,0,0,
61.432,0,0,0,0,
61.464,0,0,0,0,
61.465,0,0,0,0,
61.466,0,0,0,0,
61.498,0,0,0,0,
61.499,0,0,0,0,
61.499,0,0,0,0,
61.508,0,0,0,0,
61.54,0,0,0,0,
61.54,0,0,0,0,
61.541,0,0,0,0,
61.548,0,0,0,0,
61.581,0,0,0,0,
61.582,0,0,0,0,
61.589,0,0,0,0,
61.621,0,0,0,0,
61.621,0,0,0,0,
61.622,0,0,0,0,
61.623,0,0,0,0,
61.67,0,0,0,0,
61.671,0,0,0,0,
61.671,0,0,0,0,
61.672,0,0,0,0,
61.706,0,0,0,0,
61.706,0,0,0,0,
61.707,0,0,0,0,
61.707,0,0,0,0,
61.738,0,0,0,0,
61.738,0,0,0,0,
61.771,0,0,0,0,
61.771,0,0,0,0,
61.772,0,0,0,0,
61.772,0,0,0,0,
61.807,0,0,0,0,
61.807,0,0,0,0,
61.81,0,0,0,0,
61.842,0,0,0,0,
61.842,0,0,0,0,
61.845,0,0,0,0,
61.851,0,0,0,0,
61.884,0,0,0,0,
61.885,0,0,0,0,
61.885,0,0,0,0,
61.889,0,0,0,0,
61.921,0,0,0,0,
61.922,0,0,0,0,
61.922,0,0,0,0,
61.953,0,0,0,0,
61.954,0,0,0,0,
61.954,0,0,0,0,
61.985,0,0,0,0,
61.986,0,0,0,0,
61.987,0,0,0,0,
62.02,0,0,0,0,
62.021,0,0,0,0,
62.021,0,0,0,0,
62.028,0,0,0,0,
62.061,0,0,0,0,
62.063,0,0,0,0,
62.064,0,0,0,0,
62.073,0,0,0,0,
62.105,0,0,0,0,
62.105,0,0,0,0,
62.106,0,0,0,0,
62.141,0,0,0,0,
62.141,0,0,0,0,
62.143,0,0,0,0,
62.176,0,0,0,0,
62.177,0,0,0,0,
62.178,0,0,0,0,
62.178,0,0,0,0,
62.211,0,0,0,0,
62.214,0,0,0,0,
62.215,0,0,0,0,
62.222,0,0,0,0,
62.264,0,0,0,0,
62.264,0,0,0,0,
62.266,0,0,0,0,
62.273,0,0,0,0,
62.305,0,0,0,0,
62.305,0,0,0,0,
62.306,0,0,0,0,
62.306,0,0,0,0,
62.338,0,0,0,0,
62.339,0,0,0,0,
62.347,0,0,0,0,
62.352,0,0,0,0,
62.383,0,0,0,0,
62.383,0,0,0,0,
62.388,0,0,0,0,
62.393,0,0,0,0,
62.425,0,0,0,0,
62.427,0,0,0,0,
62.428,0,0,0,0,
62.462,0,0,0,0,
62.463,0,0,0,0,
62.464,0,0,0,0,
62.468,0,0,0,0,
62.5,0,0,0,0,
62.501,0,0,0,0,
62.502,0,0,0,0,
62.533,0,0,0,0,
62.534,0,0,0,0,
62.534,0,0,0,0,
62.566,0,0,0,0,
62.566,0,0,0,0,
62.567,0,0,0,0,
62.572,0,0,0,0,
62.604,0,0,0,0,
62.605,0,0,0,0,
62.605,0,0,0,0,
62.637,0,0,0,0,
62.638,0,0,0,0,
62.639,0,0,0,0,
62.648,0,0,0,0,
62.688,0,0,0,0,
62.688,0,0,0,0,
62.689,0,0,0,0,
62.721,0,0,0,0,
62.721,0,0,0,0,
62.722,0,0,0,0,
62.722,0,0,0,0,
62.754,0,0,0,0,
62.755,0,0,0,0,
62.762,0,0,0,0,
62.794,0,0,0,0,
62.794,0,0,0,0,
62.795,0,0,0,0,
62.795,0,0,0,0,
62.827,0,0,0,0,
62.827,0,0,0,0,
62.86,0,0,0,0,
62.861,0,0,0,0,
62.861,0,0,0,0,
62.861,0,0,0,0,
62.896,0,0,0,0,
62.896,0,0,0,0,
62.897,0,0,0,0,
62.904,0,0,0,0,
62.937,0,0,0,0,
62.937,0,0,0,0,
62.94,0,0,0,0,
62.972,0,0,0,0,
62.973,0,0,0,0,
62.973,0,0,0,0,
62.977,0,0,0,0,
63.01,0,0,0,0,
63.011,0,0,0,0,
63.015,0,0,0,0,
63.049,0,0,0,0,
63.049,0,0,0,0,
63.05,0,0,0,0,
